tweet_id,mediaURL
880221127280381952,https://twitter.com/dog_rates/status/880221127280381952/photo/1
880095782870896641,https://twitter.com/dog_rates/status/880095782870896641/photo/1
879862464715927552,https://twitter.com/dog_rates/status/879862464715927552/photo/1
879674319642796034,None
879492040517615616,https://twitter.com/dog_rates/status/879492040517615616/photo/1
879415818425184262,https://twitter.com/dog_rates/status/879415818425184262/video/1
879376492567855104,https://twitter.com/dog_rates/status/879376492567855104/photo/1
879130579576475649,https://twitter.com/dog_rates/status/878057613040115712/photo/1
879050749262655488,https://twitter.com/dog_rates/status/879050749262655488/photo/1
879008229531029506,https://twitter.com/dog_rates/status/879008229531029506/photo/1
878776093423087618,https://twitter.com/dog_rates/status/878776093423087618/photo/1
878604707211726852,https://twitter.com/bbcworld/status/878599868507402241
878404777348136964,https://twitter.com/dog_rates/status/878281511006478336/photo/1
878404777348136964,https://www.gofundme.com/3yd6y1c
878316110768087041,https://twitter.com/dog_rates/status/669000397445533696/photo/1
878281511006478336,https://twitter.com/dog_rates/status/878281511006478336/photo/1
878281511006478336,https://www.gofundme.com/3yd6y1c
878057613040115712,https://twitter.com/dog_rates/status/878057613040115712/photo/1
877736472329191424,https://twitter.com/dog_rates/status/877736472329191424/photo/1
877611172832227328,https://twitter.com/rachel2195/status/876850772322988033/photo/1
877556246731214848,https://twitter.com/dog_rates/status/877556246731214848/photo/1
877316821321428993,https://twitter.com/dog_rates/status/877316821321428993/photo/1
877201837425926144,https://twitter.com/dog_rates/status/877201837425926144/photo/1
876838120628539392,https://twitter.com/dog_rates/status/876838120628539392/photo/1
876537666061221889,https://twitter.com/mpstowerham/status/876162994446753793
876484053909872640,https://twitter.com/dog_rates/status/876484053909872640/photo/1
876120275196170240,https://twitter.com/dog_rates/status/876120275196170240/photo/1
875747767867523072,https://twitter.com/dog_rates/status/875747767867523072/photo/1
875144289856114688,https://twitter.com/dog_rates/status/875144289856114688/video/1
875097192612077568,https://twitter.com/drboondoc/status/874413398133547008
875021211251597312,https://twitter.com/dog_rates/status/875021211251597312/photo/1
874680097055178752,https://twitter.com/dog_rates/status/874680097055178752/photo/1
874434818259525634,https://twitter.com/dog_rates/status/866334964761202691/photo/1
874296783580663808,https://twitter.com/dog_rates/status/874296783580663808/photo/1
874057562936811520,https://twitter.com/dog_rates/status/874057562936811520/photo/1
874012996292530176,https://twitter.com/dog_rates/status/874012996292530176/photo/1
873697596434513921,https://twitter.com/dog_rates/status/868880397819494401/photo/1
873580283840344065,https://twitter.com/dog_rates/status/873580283840344065/photo/1
873337748698140672,https://twitter.com/dog_rates/status/873213775632977920/photo/1
873337748698140672,https://www.gofundme.com/help-my-baby-sierra-get-better
873213775632977920,https://twitter.com/dog_rates/status/873213775632977920/photo/1
873213775632977920,https://www.gofundme.com/help-my-baby-sierra-get-better
872967104147763200,https://twitter.com/dog_rates/status/872967104147763200/photo/1
872820683541237760,https://twitter.com/dog_rates/status/872820683541237760/photo/1
872668790621863937,https://twitter.com/loganamnosis/status/872657584259551233/photo/1
872620804844003328,https://twitter.com/dog_rates/status/872620804844003328/photo/1
872486979161796608,https://twitter.com/dog_rates/status/872486979161796608/photo/1
872261713294495745,https://twitter.com/dog_rates/status/872261713294495745/photo/1
872122724285648897,https://twitter.com/dog_rates/status/872122724285648897/photo/1
871879754684805121,https://twitter.com/dog_rates/status/871879754684805121/photo/1
871762521631449091,https://twitter.com/dog_rates/status/871762521631449091/photo/1
871515927908634625,https://twitter.com/dog_rates/status/871515927908634625/photo/1
871166179821445120,https://twitter.com/dog_rates/status/841077006473256960/photo/1
871102520638267392,https://twitter.com/animalcog/status/871075758080503809
871032628920680449,https://twitter.com/dog_rates/status/871032628920680449/photo/1
870804317367881728,https://twitter.com/dog_rates/status/870804317367881728/photo/1
870726314365509632,None
870656317836468226,https://www.gofundme.com/help-fix-codys-torn-acl
870656317836468226,https://twitter.com/dog_rates/status/870656317836468226/photo/1
870374049280663552,https://twitter.com/dog_rates/status/870374049280663552/photo/1
870308999962521604,https://twitter.com/dog_rates/status/870308999962521604/photo/1
870063196459192321,https://twitter.com/dog_rates/status/870063196459192321/photo/1
869988702071779329,https://twitter.com/dog_rates/status/859196978902773760/video/1
869772420881756160,https://twitter.com/dog_rates/status/869772420881756160/photo/1
869702957897576449,https://twitter.com/dog_rates/status/869702957897576449/photo/1
869596645499047938,https://twitter.com/dog_rates/status/869596645499047938/photo/1
869227993411051520,https://twitter.com/dog_rates/status/869227993411051520/photo/1
868880397819494401,https://twitter.com/dog_rates/status/868880397819494401/photo/1
868639477480148993,https://www.gofundme.com/3ti3nps
868639477480148993,https://twitter.com/dog_rates/status/868552278524837888/photo/1
868622495443632128,https://twitter.com/dog_rates/status/868622495443632128/photo/1
868552278524837888,https://www.gofundme.com/3ti3nps
868552278524837888,https://twitter.com/dog_rates/status/868552278524837888/photo/1
867900495410671616,https://twitter.com/dog_rates/status/867900495410671616/photo/1
867774946302451713,https://twitter.com/dog_rates/status/867774946302451713/photo/1
867421006826221569,https://twitter.com/dog_rates/status/867421006826221569/photo/1
867072653475098625,https://twitter.com/rachaeleasler/status/865013420445368320/photo/1
867051520902168576,https://twitter.com/dog_rates/status/867051520902168576/photo/1
866816280283807744,https://twitter.com/dog_rates/status/866450705531457537/photo/1
866720684873056260,https://twitter.com/nbcnews/status/866458718883467265
866686824827068416,https://twitter.com/dog_rates/status/866686824827068416/photo/1
866450705531457537,https://twitter.com/dog_rates/status/866450705531457537/photo/1
866334964761202691,https://twitter.com/dog_rates/status/866334964761202691/photo/1
866094527597207552,https://twitter.com/dog_rates/status/837820167694528512/photo/1
865718153858494464,https://twitter.com/dog_rates/status/865718153858494464/photo/1
865359393868664832,https://twitter.com/dog_rates/status/865359393868664832/photo/1
865006731092295680,https://twitter.com/dog_rates/status/865006731092295680/photo/1
864873206498414592,https://twitter.com/dog_rates/status/864873206498414592/photo/1
864279568663928832,https://twitter.com/dog_rates/status/864279568663928832/photo/1
864197398364647424,https://twitter.com/dog_rates/status/864197398364647424/photo/1
863907417377173506,https://twitter.com/dog_rates/status/863907417377173506/photo/1
863553081350529029,https://twitter.com/dog_rates/status/863553081350529029/video/1
863471782782697472,https://twitter.com/dog_rates/status/863062471531167744/photo/1
863471782782697472,https://www.gofundme.com/helpquinny
863432100342583297,https://twitter.com/dog_rates/status/863432100342583297/photo/1
863427515083354112,None
863079547188785154,https://twitter.com/dog_rates/status/863079547188785154/photo/1
863062471531167744,https://twitter.com/dog_rates/status/863062471531167744/photo/1
863062471531167744,https://www.gofundme.com/helpquinny
862831371563274240,https://twitter.com/dog_rates/status/862831371563274240/photo/1
862722525377298433,https://twitter.com/dog_rates/status/862722525377298433/photo/1
862457590147678208,https://twitter.com/dog_rates/status/862457590147678208/photo/1
862096992088072192,https://twitter.com/dog_rates/status/862096992088072192/photo/1
861769973181624320,https://twitter.com/dog_rates/status/806629075125202948/photo/1
861383897657036800,https://twitter.com/dog_rates/status/861383897657036800/photo/1
861288531465048066,https://twitter.com/dog_rates/status/861288531465048066/video/1
861005113778896900,https://twitter.com/dog_rates/status/861005113778896900/photo/1
860981674716409858,https://www.gofundme.com/help-lorenzo-beat-cancer
860981674716409858,https://twitter.com/dog_rates/status/860563773140209665/photo/1
860924035999428608,https://twitter.com/tallylott/status/860914485250469888/photo/1
860563773140209665,https://www.gofundme.com/help-lorenzo-beat-cancer
860563773140209665,https://twitter.com/dog_rates/status/860563773140209665/photo/1
860524505164394496,https://twitter.com/dog_rates/status/860524505164394496/photo/1
860276583193509888,https://twitter.com/dog_rates/status/860276583193509888/photo/1
860184849394610176,https://twitter.com/dog_rates/status/860184849394610176/photo/1
860177593139703809,https://twitter.com/dog_rates/status/761672994376806400/video/1
859924526012018688,https://twitter.com/dog_rates/status/859924526012018688/photo/1
859851578198683649,https://twitter.com/dog_rates/status/859851578198683649/photo/1
859607811541651456,https://twitter.com/dog_rates/status/859607811541651456/photo/1
859196978902773760,https://twitter.com/dog_rates/status/859196978902773760/video/1
859074603037188101,https://twitter.com/dog_rates/status/859074603037188101/photo/1
858860390427611136,https://twitter.com/dog_rates/status/839549326359670784/photo/1
858843525470990336,https://twitter.com/dog_rates/status/858843525470990336/photo/1
858471635011153920,https://twitter.com/dog_rates/status/858471635011153920/photo/1
858107933456039936,https://twitter.com/dog_rates/status/858107933456039936/photo/1
857989990357356544,https://twitter.com/dog_rates/status/857989990357356544/photo/1
857746408056729600,https://twitter.com/dog_rates/status/857746408056729600/photo/1
857393404942143489,https://www.gofundme.com/meeko-needs-heart-surgery
857393404942143489,https://twitter.com/dog_rates/status/857393404942143489/photo/1
857263160327368704,https://twitter.com/dog_rates/status/857263160327368704/photo/1
857214891891077121,None
857062103051644929,https://twitter.com/AaronChewning/status/857061112319234050/photo/1
857029823797047296,https://twitter.com/dog_rates/status/857029823797047296/photo/1
856602993587888130,https://twitter.com/dog_rates/status/844704788403113984/photo/1
856543823941562368,https://twitter.com/dog_rates/status/856543823941562368/photo/1
856526610513747968,https://twitter.com/dog_rates/status/856526610513747968/photo/1
856330835276025856,None
856288084350160898,None
856282028240666624,https://twitter.com/dog_rates/status/856282028240666624/photo/1
855862651834028034,None
855860136149123072,None
855857698524602368,https://twitter.com/perfy/status/855857318168150016
855851453814013952,https://twitter.com/dog_rates/status/855851453814013952/photo/1
855818117272018944,https://twitter.com/markhalperin/status/855656431005061120
855459453768019968,https://twitter.com/dog_rates/status/855459453768019968/photo/1
855245323840757760,https://twitter.com/dog_rates/status/842163532590374912/photo/1
855138241867124737,https://twitter.com/frasercampbell_/status/855122533267460096/photo/1
854732716440526848,https://twitter.com/dog_rates/status/854732716440526848/photo/1
854482394044301312,https://twitter.com/dog_rates/status/854482394044301312/photo/1
854365224396361728,https://twitter.com/dog_rates/status/854365224396361728/photo/1
854120357044912130,https://twitter.com/dog_rates/status/854120357044912130/photo/1
854010172552949760,https://twitter.com/dog_rates/status/854010172552949760/photo/1
853760880890318849,https://twitter.com/dog_rates/status/853760880890318849/photo/1
853639147608842240,https://twitter.com/dog_rates/status/853639147608842240/photo/1
853299958564483072,https://twitter.com/dog_rates/status/853299958564483072/photo/1
852936405516943360,http://www.gofundme.com/bluethewhitehusky
852936405516943360,https://twitter.com/dog_rates/status/831650051525054464/photo/1
852912242202992640,https://www.gofundme.com/bennys-medical-bills
852912242202992640,https://twitter.com/dog_rates/status/852912242202992640/photo/1
852672615818899456,https://twitter.com/dog_rates/status/852672615818899456/photo/1
852553447878664193,https://twitter.com/dog_rates/status/852553447878664193/photo/1
852311364735569921,https://twitter.com/dog_rates/status/852311364735569921/photo/1
852226086759018497,https://twitter.com/dog_rates/status/852226086759018497/video/1
852189679701164033,https://twitter.com/dog_rates/status/852189679701164033/photo/1
851953902622658560,https://twitter.com/dog_rates/status/829374341691346946/photo/1
851861385021730816,https://twitter.com/eddie_coe98/status/848289382176100353/photo/1
851591660324737024,https://twitter.com/dog_rates/status/851591660324737024/photo/1
851464819735769094,https://twitter.com/dog_rates/status/851464819735769094/photo/1
851224888060895234,https://twitter.com/dog_rates/status/851224888060895234/photo/1
850753642995093505,https://twitter.com/dog_rates/status/850753642995093505/photo/1
850380195714523136,https://twitter.com/dog_rates/status/850380195714523136/video/1
850333567704068097,None
850145622816686080,https://twitter.com/dog_rates/status/850145622816686080/photo/1
850019790995546112,https://twitter.com/dog_rates/status/850019790995546112/photo/1
849776966551130114,https://twitter.com/dog_rates/status/849776966551130114/photo/1
849668094696017920,https://twitter.com/dog_rates/status/833124694597443584/photo/1
849412302885593088,https://twitter.com/dog_rates/status/849412302885593088/photo/1
849336543269576704,https://twitter.com/dog_rates/status/849336543269576704/photo/1
849051919805034497,https://twitter.com/dog_rates/status/849051919805034497/photo/1
848690551926992896,https://twitter.com/dog_rates/status/848690551926992896/photo/1
848324959059550208,https://twitter.com/dog_rates/status/848324959059550208/photo/1
848213670039564288,None
848212111729840128,https://twitter.com/dog_rates/status/848212111729840128/photo/1
847978865427394560,https://twitter.com/dog_rates/status/832369877331693569/photo/1
847971574464610304,https://twitter.com/basic_vacek_/status/847971000004354048/photo/1
847962785489326080,https://twitter.com/dog_rates/status/847962785489326080/photo/1
847842811428974592,https://www.gofundme.com/help-save-rontu
847842811428974592,https://twitter.com/dog_rates/status/847842811428974592/photo/1
847617282490613760,None
847606175596138505,https://twitter.com/dog_rates/status/847606175596138505/photo/1
847251039262605312,https://twitter.com/dog_rates/status/847251039262605312/photo/1
847157206088847362,https://www.petfinder.com/petdetail/37334596
847157206088847362,https://twitter.com/dog_rates/status/847157206088847362/photo/1
847116187444137987,https://twitter.com/dog_rates/status/847116187444137987/photo/1
846874817362120707,https://twitter.com/dog_rates/status/846874817362120707/photo/1
846514051647705089,https://twitter.com/dog_rates/status/846514051647705089/photo/1
846505985330044928,https://twitter.com/shomaristone/status/846484798663245829
846153765933735936,https://twitter.com/dog_rates/status/846153765933735936/photo/1
846139713627017216,https://twitter.com/csncapitals/status/846088479142531073
846042936437604353,https://twitter.com/dog_rates/status/846042936437604353/photo/1
845812042753855489,https://twitter.com/dog_rates/status/845812042753855489/photo/1
845677943972139009,https://twitter.com/dog_rates/status/845677943972139009/photo/1
845459076796616705,https://twitter.com/dog_rates/status/756288534030475264/photo/1
845397057150107648,https://www.gofundme.com/help-save-a-pup
845397057150107648,https://twitter.com/dog_rates/status/845397057150107648/photo/1
845306882940190720,https://twitter.com/dog_rates/status/845306882940190720/photo/1
845098359547420673,https://twitter.com/dog_rates/status/773308824254029826/photo/1
844979544864018432,https://twitter.com/dog_rates/status/844979544864018432/photo/1
844973813909606400,https://twitter.com/dog_rates/status/844973813909606400/photo/1
844704788403113984,https://twitter.com/dog_rates/status/844704788403113984/photo/1
844580511645339650,https://twitter.com/dog_rates/status/844580511645339650/photo/1
844223788422217728,https://twitter.com/dog_rates/status/844223788422217728/photo/1
843981021012017153,https://twitter.com/brianstack153/status/796796054100471809
843856843873095681,https://twitter.com/dog_rates/status/843856843873095681/photo/1
843604394117681152,https://twitter.com/dog_rates/status/843604394117681152/photo/1
843235543001513987,https://twitter.com/dog_rates/status/843235543001513987/photo/1
842892208864923648,https://twitter.com/dog_rates/status/807106840509214720/video/1
842846295480000512,https://twitter.com/dog_rates/status/842846295480000512/photo/1
842765311967449089,https://twitter.com/dog_rates/status/842765311967449089/photo/1
842765311967449089,https://www.gofundme.com/get-indie-home/
842535590457499648,https://twitter.com/dog_rates/status/842535590457499648/photo/1
842163532590374912,https://twitter.com/dog_rates/status/842163532590374912/photo/1
842115215311396866,https://twitter.com/dog_rates/status/842115215311396866/photo/1
841833993020538882,https://twitter.com/dog_rates/status/817423860136083457/video/1
841680585030541313,https://twitter.com/dog_rates/status/841680585030541313/photo/1
841439858740625411,https://twitter.com/dog_rates/status/841439858740625411/photo/1
841320156043304961,https://twitter.com/abc/status/841311395547250688
841314665196081154,https://twitter.com/dog_rates/status/841314665196081154/video/1
841077006473256960,https://twitter.com/dog_rates/status/841077006473256960/photo/1
840761248237133825,https://twitter.com/dog_rates/status/840632337062862849/photo/1
840761248237133825,https://www.gofundme.com/3hgsuu0
840728873075638272,https://twitter.com/dog_rates/status/667152164079423490/photo/1
840698636975636481,None
840696689258311684,https://twitter.com/dog_rates/status/840696689258311684/photo/1
840632337062862849,https://twitter.com/dog_rates/status/840632337062862849/photo/1
840632337062862849,https://www.gofundme.com/3hgsuu0
840370681858686976,https://twitter.com/dog_rates/status/840370681858686976/photo/1
840268004936019968,https://twitter.com/dog_rates/status/840268004936019968/photo/1
839990271299457024,https://twitter.com/dog_rates/status/839990271299457024/photo/1
839549326359670784,https://twitter.com/dog_rates/status/839549326359670784/photo/1
839290600511926273,https://twitter.com/alexmartindawg/status/839289919298224128/photo/1
839239871831150596,https://twitter.com/dog_rates/status/839239871831150596/photo/1
838952994649550848,https://twitter.com/ktla/status/838948714227998720
838921590096166913,https://twitter.com/dog_rates/status/838921590096166913/photo/1
838916489579200512,https://twitter.com/KibaDva/status/838905980628819968/photo/1
838831947270979586,https://twitter.com/dog_rates/status/783839966405230592/photo/1
838561493054533637,https://twitter.com/dog_rates/status/838561493054533637/photo/1
838476387338051585,https://twitter.com/dog_rates/status/838476387338051585/photo/1
838201503651401729,https://twitter.com/dog_rates/status/820749716845686786/photo/1
838150277551247360,None
838085839343206401,None
838083903487373313,https://twitter.com/dog_rates/status/838083903487373313/photo/1
837820167694528512,https://twitter.com/dog_rates/status/837820167694528512/photo/1
837482249356513284,https://twitter.com/dog_rates/status/837482249356513284/photo/1
837471256429613056,https://twitter.com/dog_rates/status/837471256429613056/photo/1
837366284874571778,https://twitter.com/dog_rates/status/837366284874571778/photo/1
837110210464448512,https://twitter.com/dog_rates/status/837110210464448512/photo/1
837012587749474308,https://twitter.com/KennyFromDaBlok/status/837011344666812416/photo/1
836989968035819520,https://twitter.com/dog_rates/status/836989968035819520/photo/1
836753516572119041,https://twitter.com/dog_rates/status/836753516572119041/photo/1
836677758902222849,https://twitter.com/dog_rates/status/836677758902222849/photo/1
836648853927522308,https://twitter.com/SchafeBacon2016/status/836648149003485187/photo/1
836397794269200385,https://twitter.com/dog_rates/status/817827839487737858/video/1
836380477523124226,https://twitter.com/dog_rates/status/836380477523124226/photo/1
836260088725786625,https://twitter.com/dog_rates/status/836260088725786625/photo/1
836001077879255040,https://twitter.com/dog_rates/status/836001077879255040/photo/1
835685285446955009,https://twitter.com/dog_rates/status/786963064373534720/photo/1
835574547218894849,https://twitter.com/dog_rates/status/835574547218894849/photo/1
835536468978302976,https://www.gofundme.com/lolas-life-saving-surgery-funds
835536468978302976,https://twitter.com/dog_rates/status/835264098648616962/photo/1
835309094223372289,https://vine.co/v/5W2Dg3XPX7a
835297930240217089,https://twitter.com/dog_rates/status/835297930240217089/photo/1
835264098648616962,https://www.gofundme.com/lolas-life-saving-surgery-funds
835264098648616962,https://twitter.com/dog_rates/status/835264098648616962/photo/1
835246439529840640,None
835172783151792128,https://twitter.com/dog_rates/status/835172783151792128/photo/1
835152434251116546,https://twitter.com/dog_rates/status/835152434251116546/photo/1
834931633769889797,https://twitter.com/dog_rates/status/834931633769889797/photo/1
834786237630337024,https://twitter.com/dog_rates/status/834786237630337024/photo/1
834574053763584002,https://twitter.com/dog_rates/status/834574053763584002/photo/1
834477809192075265,https://twitter.com/dog_rates/status/829501995190984704/photo/1
834458053273591808,https://twitter.com/dog_rates/status/834458053273591808/photo/1
834209720923721728,https://twitter.com/dog_rates/status/834209720923721728/photo/1
834167344700198914,https://twitter.com/dog_rates/status/834167344700198914/photo/1
834089966724603904,https://twitter.com/stevekopack/status/834086676934836224
834086379323871233,https://twitter.com/dog_rates/status/834086379323871233/photo/1
833863086058651648,https://twitter.com/dog_rates/status/833863086058651648/photo/1
833826103416520705,https://twitter.com/dog_rates/status/833826103416520705/photo/1
833732339549220864,https://twitter.com/rolltidered/status/832434358292209665/photo/1
833722901757046785,https://twitter.com/dog_rates/status/833722901757046785/photo/1
833479644947025920,https://twitter.com/dog_rates/status/833479644947025920/photo/1
833124694597443584,https://twitter.com/dog_rates/status/833124694597443584/photo/1
832998151111966721,https://twitter.com/dog_rates/status/832998151111966721/photo/1
832769181346996225,https://twitter.com/EmilieGambril/status/832766382198566913/photo/1
832757312314028032,https://twitter.com/dog_rates/status/832757312314028032/photo/1
832682457690300417,https://twitter.com/telegraph/status/832268302944579584
832645525019123713,http://us.blastingnews.com/news/2017/02/jfk-announces-its-first-ever-ark-oasis-animal-terminal-001480161.html?sbdht=_pM1QUzk3wsdTxcmMoRPV7FWYYlsNKcFRcYSY7OmeHnOXA4NtUM6PLQ2_
832636094638288896,https://twitter.com/dog_rates/status/832636094638288896/photo/1
832397543355072512,https://twitter.com/dog_rates/status/832397543355072512/photo/1
832369877331693569,https://twitter.com/dog_rates/status/832369877331693569/photo/1
832273440279240704,https://twitter.com/dog_rates/status/832273440279240704/video/1
832215909146226688,https://twitter.com/dog_rates/status/786709082849828864/photo/1
832215726631055365,https://twitter.com/dog_rates/status/793286476301799424/photo/1
832088576586297345,None
832040443403784192,https://twitter.com/dog_rates/status/769940425801170949/photo/1
832032802820481025,https://twitter.com/dog_rates/status/832032802820481025/photo/1
832032802820481025,https://www.petfinder.com/petdetail/34918210
831939777352105988,https://twitter.com/dog_rates/status/831939777352105988/photo/1
831926988323639298,None
831911600680497154,https://twitter.com/dog_rates/status/831911600680497154/photo/1
831670449226514432,https://twitter.com/dog_rates/status/831670449226514432/photo/1
831650051525054464,http://www.gofundme.com/bluethewhitehusky
831650051525054464,https://twitter.com/dog_rates/status/831650051525054464/photo/1
831552930092285952,https://twitter.com/dog_rates/status/831552930092285952/photo/1
831322785565769729,https://twitter.com/dog_rates/status/831322785565769729/photo/1
831315979191906304,https://twitter.com/dog_rates/status/831315979191906304/photo/1
831309418084069378,https://twitter.com/dog_rates/status/831309418084069378/photo/1
831262627380748289,https://twitter.com/dog_rates/status/831262627380748289/photo/1
830956169170665475,https://twitter.com/dog_rates/status/830956169170665475/video/1
830583320585068544,https://twitter.com/dog_rates/status/830583320585068544/photo/1
830173239259324417,https://twitter.com/dog_rates/status/809220051211603969/photo/1
830097400375152640,https://twitter.com/dog_rates/status/830097400375152640/photo/1
830097400375152640,https://www.gofundme.com/sick-baby-samson
829878982036299777,https://twitter.com/dog_rates/status/826958653328592898/photo/1
829861396166877184,https://twitter.com/dog_rates/status/829861396166877184/photo/1
829501995190984704,https://twitter.com/dog_rates/status/829501995190984704/photo/1
829449946868879360,https://twitter.com/dog_rates/status/829449946868879360/photo/1
829374341691346946,https://twitter.com/dog_rates/status/829374341691346946/photo/1
829141528400556032,https://twitter.com/dog_rates/status/829141528400556032/photo/1
829011960981237760,https://twitter.com/dog_rates/status/829011960981237760/photo/1
828801551087042563,https://twitter.com/dog_rates/status/810254108431155201/photo/1
828770345708580865,https://twitter.com/dog_rates/status/828770345708580865/photo/1
828708714936930305,https://twitter.com/dog_rates/status/828708714936930305/photo/1
828650029636317184,https://twitter.com/dog_rates/status/828650029636317184/photo/1
828409743546925057,https://twitter.com/dog_rates/status/828409743546925057/photo/1
828408677031882754,https://twitter.com/dog_rates/status/828408677031882754/photo/1
828381636999917570,https://twitter.com/dog_rates/status/828381636999917570/photo/1
828376505180889089,https://twitter.com/dog_rates/status/828376505180889089/photo/1
828372645993398273,https://twitter.com/dog_rates/status/828372645993398273/photo/1
828361771580813312,None
828046555563323392,https://twitter.com/dog_rates/status/828046555563323392/photo/1
828011680017821696,https://twitter.com/dog_rates/status/828011680017821696/photo/1
827933404142436356,https://twitter.com/dog_rates/status/827933404142436356/photo/1
827653905312006145,https://twitter.com/dog_rates/status/827653905312006145/photo/1
827600520311402496,https://twitter.com/dog_rates/status/827600520311402496/photo/1
827324948884643840,https://twitter.com/dog_rates/status/827324948884643840/photo/1
827228250799742977,https://twitter.com/dog_rates/status/694669722378485760/photo/1
827199976799354881,https://twitter.com/dog_rates/status/827199976799354881/photo/1
826958653328592898,https://twitter.com/dog_rates/status/826958653328592898/photo/1
826848821049180160,https://twitter.com/dog_rates/status/826848821049180160/photo/1
826615380357632002,https://twitter.com/dog_rates/status/809920764300447744/photo/1
826598799820865537,None
826598365270007810,https://twitter.com/dog_rates/status/826598365270007810/photo/1
826476773533745153,https://twitter.com/dog_rates/status/826476773533745153/photo/1
826240494070030336,https://twitter.com/dog_rates/status/826240494070030336/photo/1
826204788643753985,https://twitter.com/dog_rates/status/826204788643753985/photo/1
